{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar
1491;9.95926E-05;0.000276464;0;1.17484E-06;0.000114155;0;0.202288596;0.5565;0.159483808;0.572328873;0.488015706;0
1492;8.5981E-05;0.000281209;0;1.40981E-05;0.000114155;0;0.193948798;0.5747;0.159362065;0.570583673;0.299244008;0
1493;8.14957E-05;0.000285688;0;3.75949E-05;0.000114155;0;0.195888286;0.583;0.185536888;0.566414582;0.086815802;0
1494;9.3133E-05;0.000288879;0;9.39872E-05;0.000114155;0;0.213828549;0.5995;0.341124909;0.609947644;0.001878879;0
1495;0.000119206;0.000287836;0;0.0001821;0.000114155;0.01582943;0.227889837;0.6062;0.468955442;0.639325189;0.020128343;0
1496;0.000143081;0.000267403;0;0.000158603;0.000114155;0.076239703;0.216446858;0.5422;0.624178232;0.652220283;0.17243872;0
1497;0.000162175;0.000239914;0;0.000146855;0.000114155;0.179292521;0.187645462;0.357;0.658022888;0.655031995;0.213995327;0.002418
1498;0.00017371;0.000209685;0;0.000164478;0.000114155;0.272169278;0.196470132;0.5858;0.575480886;0.661334109;0.123416091;0
1499;0.000176529;0.000188597;0;0.000187974;0.000114155;0.33322565;0.238169123;0.6557;0.432675919;0.669575335;0.034929905;0
1500;0.000176198;0.000178248;0;0.000206772;0.000114155;0.360038766;0.267552366;0.6301;0.396396396;0.667539267;0.001337349;0
1501;0.000178141;0.000174158;0;0.000187974;0.000114155;0.344532386;0.298681148;0.6116;0.390187485;0.662400621;0.087075276;0
1502;0.000172607;0.000174546;0;0.000190324;0.000114155;0.30592796;0.306245151;0.6035;0.397492087;0.622745782;0.356195094;0
1503;0.000163116;0.000178944;0;0.000213821;0.000114155;0.252947828;0.326415826;0.6062;0.345994643;0.596761683;0.459300738;0
1504;0.000147672;0.000188454;0;0.00022322;0.000114155;0.170247133;0.336598138;0.583;0.291697103;0.593562149;0.282132042;0
1505;0.000136517;0.000211832;0;0.00022322;0.000114155;0.073170732;0.321470132;0.5437;0.292305819;0.612856312;0.081920883;0
1506;0.000124357;0.00025329;0;0.000164478;0.000114155;0.01146826;0.280256012;0.5913;0.413562211;0.646693814;0.001829;0
1507;0.000142615;0.000267055;0;0.000117484;0.000114155;0;0.280062064;0.6392;0.715850986;0.669478379;0.018303253;0
1508;0.000165788;0.000274541;0;8.8113E-05;0.000114155;0;0.291117145;0.6594;0.563793523;0.665891022;0.160831168;0
1509;0.000146602;0.000282579;0;5.8742E-05;0.000114155;0;0.282583398;0.6248;0.489651814;0.657843708;0.201590181;0
1510;0.000126553;0.000290965;0;3.75949E-05;0.000114155;0;0.278025601;0.5981;0.560871683;0.669284468;0.117214254;0
1511;0.000126531;0.000300414;0;2.34968E-05;0.000114155;0;0.269006982;0.5635;0.543705868;0.670254024;0.033673807;0
1512;0.000128745;0.000308575;0;9.39872E-06;0.000114155;0;0.262994569;0.5279;0.427075724;0.645530347;0.001337349;0
1513;0.000116303;0.000313341;0;5.8742E-06;0.000114155;0;0.252812258;0.4844;0.385074264;0.631277875;0.081485245;0
1514;0.000112735;0.00031559;0;2.34968E-06;0.000114155;0;0.242532971;0.442;0.303384466;0.633313942;0.335196933;0
1515;0.000109134;0.000316899;0;1.17484E-06;0.000114155;0;0.235647789;0.4128;0.280496713;0.604808998;0.431734854;0
1516;9.62996E-05;0.000317554;0;1.40981E-05;0.000114155;0;0.216640807;0.394;0.271487704;0.588617413;0.265685189;0
1517;9.22563E-05;0.000318331;0;3.75949E-05;0.000114155;0;0.205197828;0.3626;0.375213051;0.601124685;0.077213504;0
1518;0.000106012;0.000319088;0;9.39872E-05;0.000114155;0;0.197342902;0.317;0.452033114;0.627108784;0.001780012;0
1519;0.000133641;0.000317206;0;0.0001821;0.000114155;0.020998223;0.182990691;0.2828;0.678841003;0.654838084;0.016591962;0
1520;0.000157627;0.000297367;0;0.000158603;0.000114155;0.116943951;0.164565555;0.2233;0.716094473;0.665115377;0.149756568;0
1521;0.000172692;0.000265153;0;0.000146855;0.000114155;0.277661121;0.127812258;0.0916;0.640613587;0.666957533;0.189673956;0.001192286
1522;0.000182373;0.000221956;0;0.000164478;0.000114155;0.408334679;0.114235842;0.0765;0.501217434;0.672774869;0.111223744;0
1523;0.000186044;0.000180825;0;0.000187974;0.000114155;0.492327572;0.11859969;0.0434;0.389700511;0.680628272;0.032448189;0
1524;0.000186577;0.000157243;0;0.000206772;0.000114155;0.527378453;0.124418154;0.0205;0.389822255;0.676265271;0.001337349;0
1525;0.000185237;0.000143887;0;0.000187974;0.000114155;0.517363915;0.13072149;0.0103;0.300706112;0.664145821;0.073556955;0.07254
1526;0.00017713;0.000137915;0;0.000190324;0.000114155;0.476498143;0.134891389;0.0068;0.242634526;0.626624006;0.305272872;0
1527;0.000165387;0.000139551;0;0.000213821;0.000114155;0.390728477;0.140128006;0.0061;0.196980765;0.60364553;0.392489236;0
1528;0.000149081;0.000150412;0;0.00022322;0.000114155;0.248102084;0.141679597;0.0143;0.194911127;0.588132635;0.242233159;0
1529;0.000133046;0.000183505;0;0.00022322;0.000114155;0.0977225;0.140418929;0.042;0.297662527;0.614407601;0.070496059;0.002763429
1530;0.000118001;0.000241448;0;0.000164478;0.000114155;0.013891132;0.136636928;0.0849;0.40844899;0.64679077;0.001708181;0
1531;0.000133784;0.000263742;0;0.000117484;0.000114155;0;0.141485648;0.125;0.706841977;0.669187512;0.014230385;0
1532;0.00015871;0.00027767;0;8.8113E-05;0.000114155;0;0.150310318;0.1711;0.585829072;0.66152802;0.134116552;0
1533;0.000140936;0.000290024;0;5.8742E-05;0.000114155;0;0.159522886;0.2267;0.354881909;0.652705061;0.172694842;0
1534;0.000120437;0.000300987;0;3.75949E-05;0.000114155;0;0.15477114;0.2905;0.381787193;0.647372503;0.102626204;0
1535;0.000119471;0.000309414;0;2.34968E-05;0.000114155;0;0.144976726;0.3375;0.412344777;0.657455885;0.030666094;0
1536;0.00012569;0.000314854;0;9.39872E-06;0.000114155;0;0.137606672;0.3626;0.39542245;0.626236184;0.001337349;0
1537;0.000113429;0.000317963;0;5.8742E-06;0.000114155;0;0.131788208;0.3598;0.390796202;0.612468489;0.063809807;0
1538;0.000109662;0.000320826;0;2.34968E-06;0.000114155;0;0.124612102;0.3389;0.316897979;0.601512507;0.268220293;0
1539;0.000105652;0.000323301;0;1.17484E-06;0.000114155;0;0.114623739;0.3103;0.303749696;0.579309676;0.343964545;0
1540;9.30057E-05;0.000327003;0;1.40981E-05;0.000114155;0;0.107641583;0.3103;0.314584855;0.564378515;0.213168635;0
1541;8.95577E-05;0.000329764;0;3.75949E-05;0.000114155;0;0.100368503;0.3361;0.372047723;0.573395385;0.062161666;0
1542;0.000102647;0.000331912;0;9.39872E-05;0.000114155;0;0.097071373;0.364;0.51229608;0.629726585;0.00161545;0
1543;0.00013101;0.000327535;0;0.0001821;0.000114155;0.02390567;0.099398759;0.3969;0.678962747;0.660364553;0.011445723;0
1544;0.000162412;0.000291354;0;0.000158603;0.000114155;0.128089162;0.107253685;0.3697;0.755174093;0.672290091;0.115011628;0
1545;0.000180852;0.000250366;0;0.000146855;0.000114155;0.290744629;0.09833204;0.176;0.656074994;0.674617025;0.151675501;0.001181143
1546;0.000191418;0.000197208;0;0.000164478;0.000114155;0.431109675;0.081652444;0.0937;0.53944485;0.687415164;0.091868274;0
1547;0.000192567;0.000156548;0;0.000187974;0.000114155;0.516394767;0.081749418;0.1967;0.434745556;0.691390343;0.028393154;0
1548;0.000191854;0.000129202;0;0.000206772;0.000114155;0.553060895;0.079325058;0.1731;0.369369369;0.680725228;0.001337349;0
1549;0.000190577;0.000111183;0;0.000187974;0.000114155;0.541269585;0.080294802;0.1317;0.269783297;0.670060113;0.054964166;0
1550;0.000180891;0.000100711;0;0.000190324;0.000114155;0.486835729;0.080585725;0.1002;0.227294862;0.645045569;0.23429416;0
1551;0.000167479;9.8645E-05;0;0.000213821;0.000114155;0.386528832;0.073603569;0.0803;0.284879474;0.620418848;0.299613841;0
1552;0.000150811;0.000107153;0;0.00022322;0.000114155;0.243417865;0.066524438;0.0803;0.329681032;0.608590266;0.186527256;0
1553;0.000133374;0.00014084;0;0.00022322;0.000114155;0.095784203;0.06458495;0.0777;0.344290236;0.61818887;0.054511494;0.013616571
1554;0.000119826;0.000191277;0;0.000164478;0.000114155;0.014052657;0.072730799;0.0937;0.448015583;0.657068063;0.001526137;0
1555;0.000133717;0.000215309;0;0.000117484;0.000114155;0;0.102404965;0.1957;0.706841977;0.67868916;0.009050317;0
1556;0.000154723;0.00023386;0;8.8113E-05;0.000114155;0;0.122963538;0.3854;0.604090577;0.661915843;0.097813061;0
1557;0.000138692;0.000248607;0;5.8742E-05;0.000114155;0;0.126648565;0.525;0.420988556;0.643882102;0.132434905;0
1558;0.000120565;0.000261165;0;3.75949E-05;0.000114155;0;0.131109387;0.5422;0.424153884;0.637386077;0.081889714;0
1559;0.000122043;0.000272516;0;2.34968E-05;0.000114155;0;0.133921645;0.4902;0.528731434;0.642427768;0.026235395;0
1560;0.000125662;0.000281986;0;9.39872E-06;0.000114155;0;0.142067494;0.4245;0.40881422;0.635543921;0.001337349;0
1561;0.000110712;0.000291804;0;5.8742E-06;0.000114155;0;0.160007758;0.4815;0.365595325;0.617413225;0.045108215;0
1562;9.82403E-05;0.000301744;0;2.34968E-06;0.000114155;0;0.169899147;0.5705;0.318967616;0.601415552;0.196073128;0
1563;8.97564E-05;0.000309516;0;1.17484E-06;0.000114155;0;0.185996897;0.5677;0.237521305;0.566220671;0.24975916;0
1564;7.46363E-05;0.00031647;0;1.40981E-05;0.000114155;0;0.189778898;0.538;0.220720721;0.543436106;0.156472403;0
1565;6.72498E-05;0.000323076;0;3.75949E-05;0.000114155;0;0.186772692;0.5494;0.219381544;0.544987396;0.04586632;0
1566;7.05351E-05;0.000328844;0;9.39872E-05;0.000114155;0;0.19200931;0.5733;0.256269783;0.563021136;0.001419205;0
1567;8.3633E-05;0.000320765;0;0.0001821;0.000114155;0.025036343;0.198312646;0.5394;0.380448016;0.586678301;0.006558808;0
1568;0.000106141;0.000268671;0;0.000158603;0.000114155;0.131965757;0.200058185;0.4027;0.42366691;0.60762071;0.078843021;0.000479143
1569;0.00012803;0.000224656;0;0.000146855;0.000114155;0.289290906;0.166989915;0.1643;0.509252496;0.632732209;0.110765719;0
1570;0.000147542;0.000172112;0;0.000164478;0.000114155;0.409949927;0.11859969;0.065;0.355368882;0.629532674;0.07046786;0
1571;0.000156111;0.000120775;0;0.000187974;0.000114155;0.475044419;0.089798293;0.0353;0.282688094;0.613922823;0.023695608;0
1572;0.000158022;8.80503E-05;0;0.000206772;0.000114155;0.485866581;0.081749418;0.079;0.295714634;0.609850688;0.001337349;0.012858857
1573;0.000164416;6.79859E-05;0;0.000187974;0.000114155;0.456630593;0.074379364;0.0952;0.215120526;0.591719992;0.036507074;0
1574;0.00015471;5.88843E-05;0;0.000190324;0.000114155;0.392828299;0.069530644;0.1091;0.21962503;0.58648439;0.16225271;0.001816286
1575;0.000139647;6.05205E-05;0;0.000213821;0.000114155;0.307381683;0.065166796;0.1185;0.167397127;0.571068451;0.205766405;0.015666857
1576;0.00012159;7.41218E-05;0;0.00022322;0.000114155;0.19576805;0.062257564;0.1107;0.120525931;0.562827225;0.12983292;0.013126286
1577;0.000103584;0.000111121;0;0.00022322;0.000114155;0.07478598;0.066330489;0.1024;0.159483808;0.570583673;0.038187213;0.018764571
1578;9.23924E-05;0.000158675;0;0.000164478;0.000114155;0.01211436;0.085143522;0.1169;0.339785732;0.613535001;0.001317389;0
1579;0.000108574;0.000181071;0;0.000117484;0.000114155;0;0.111035687;0.1351;0.580594108;0.651541594;0.004572484;0
1580;0.000132834;0.000194263;0;8.8113E-05;0.000114155;0;0.135958107;0.1557;0.459215973;0.6386465;0.062499406;0
1581;0.00012031;0.000205287;0;5.8742E-05;0.000114155;0;0.151570985;0.1711;0.323715608;0.60277293;0.091599358;0
1582;0.000105161;0.000216475;0;3.75949E-05;0.000114155;0;0.154674166;0.1721;0.39834429;0.608202443;0.060160745;0
1583;0.000109871;0.00022752;0;2.34968E-05;0.000114155;0;0.150407293;0.1614;0.435719503;0.632344386;0.021325264;0
1584;0.000117096;0.000239321;0;9.39872E-06;0.000114155;0;0.14197052;0.1502;0.351473095;0.580085321;0.001337349;0
1585;0.000105797;0.000250243;0;5.8742E-06;0.000114155;0;0.138091544;0.1385;0.297175554;0.566123715;0.029075305;0
1586;9.36482E-05;0.000259938;0;2.34968E-06;0.000114155;0;0.136346005;0.1258;0.209642075;0.552452977;0.13256376;0
1587;8.46336E-05;0.000268569;0;1.17484E-06;0.000114155;0;0.130333592;0.1107;0.142804967;0.534031414;0.167268949;0
1588;6.78548E-05;0.000276136;0;1.40981E-05;0.000114155;0;0.118696664;0.0896;0.131361091;0.521815009;0.106402809;0
1589;5.94446E-05;0.000282191;0;3.75949E-05;0.000114155;0;0.109193173;0.0803;0.129656684;0.512313361;0.031416934;0
1590;5.97011E-05;0.000287672;0;9.39872E-05;0.000114155;0;0.109678045;0.0621;0.152179206;0.513670739;0.001220562;0
1591;6.75017E-05;0.000282763;0;0.0001821;0.000114155;0.025682442;0.100950349;0.0434;0.148648649;0.524917588;0.003034107;0
1592;8.39331E-05;0.000230342;0;0.000158603;0.000114155;0.124212567;0.087179984;0.0287;0.139030923;0.518809385;0.048586515;0
1593;0.000103727;0.000185979;0;0.000146855;0.000114155;0.272815377;0.071276183;0.0101;0.172023375;0.524917588;0.074782231;0
1594;0.000123934;0.000136892;0;0.000164478;0.000114155;0.393474398;0.047226532;0.0005;0.131604578;0.525402366;0.050911129;0
1595;0.000137278;8.77435E-05;0;0.000187974;0.000114155;0.471975448;0.039565555;0.0014;0.130021914;0.523657165;0.019118512;0
1596;0.000143564;5.36688E-05;0;0.000206772;0.000114155;0.504280407;0.043444531;0.0444;0.120160701;0.530637968;0.001337349;0
1597;0.000151223;3.31339E-05;0;0.000187974;0.000114155;0.495881118;0.047517455;0.0882;0.093620648;0.529183634;0.02158045;0
1598;0.000138877;2.38482E-05;0;0.000190324;0.000114155;0.443870134;0.055857254;0.0434;0.087289993;0.533352725;0.102011605;0
1599;0.000122178;2.50345E-05;0;0.000213821;0.000114155;0.352285576;0.074476338;0.0534;0.089116143;0.513089005;0.127809586;0
1600;0.000103845;3.83085E-05;0;0.00022322;0.000114155;0.22371184;0.070888285;0.152;0.121865108;0.525596277;0.082233002;0
1601;8.52171E-05;7.92146E-05;0;0.00022322;0.000114155;0.088192538;0.088731575;0.1936;0.118212807;0.522396742;0.024411662;0
1602;7.41709E-05;0.000136401;0;0.000164478;0.000114155;0.014052657;0.094647013;0.1904;0.183954225;0.545375218;0.001110781;0.004746857
1603;9.37818E-05;0.000163215;0;0.000117484;0.000114155;0;0.103083786;0.1493;0.503287071;0.612080667;0.001698753;0
1604;0.000124999;0.000176919;0;8.8113E-05;0.000114155;0;0.104732351;0.2165;0.534088142;0.615474113;0.034824057;0
1605;0.000117608;0.000188086;0;5.8742E-05;0.000114155;0;0.114623739;0.2867;0.386900414;0.598216017;0.057486408;0
1606;0.000102655;0.000201074;0;3.75949E-05;0.000114155;0;0.134600466;0.3103;0.381908936;0.596955594;0.041126897;0
1607;0.000104233;0.000208662;0;2.34968E-05;0.000114155;0;0.146916214;0.3225;0.285609934;0.584836145;0.016678117;0
1608;0.000109251;0.000214798;0;9.39872E-06;0.000114155;0;0.1571955;0.3911;0.175919162;0.555652511;0.001337349;0
1609;9.77924E-05;0.000220484;0;5.8742E-06;0.000114155;0;0.150019395;0.4215;0.157901144;0.529571456;0.015498813;0
1610;8.82811E-05;0.000224636;0;2.34968E-06;0.000114155;0;0.150213344;0.4041;0.14183102;0.51386465;0.076556117;0
1611;8.25986E-05;0.000228563;0;1.17484E-06;0.000114155;0;0.145655547;0.2841;0.111638666;0.508435137;0.095101981;0
1612;6.93058E-05;0.000232449;0;1.40981E-05;0.000114155;0;0.126454616;0.1741;0.112734356;0.501163467;0.06203209;0
1613;6.57271E-05;0.000235476;0;3.75949E-05;0.000114155;0;0.101726144;0.125;0.140978817;0.499515222;0.01853377;0
1614;7.99175E-05;0.000238421;0;9.39872E-05;0.000114155;0;0.088440652;0.0809;0.305088873;0.54072135;0.001007787;0
1615;0.000110955;0.000233778;0;0.0001821;0.000114155;0.022451946;0.078840186;0.0633;0.422327733;0.575528408;0.000827111;0
1616;0.000137563;0.000208089;0;0.000158603;0.000114155;0.10176062;0.072827773;0.0627;0.456172389;0.607523754;0.023941865;0
1617;0.000153727;0.000181357;0;0.000146855;0.000114155;0.213858827;0.066233514;0.0397;0.489164841;0.639228234;0.043086904;0
1618;0.000165362;0.000151332;0;0.000164478;0.000114155;0.309481505;0.056148177;0.0232;0.455563672;0.636416521;0.032684134;0
1619;0.000169971;0.000123434;0;0.000187974;0.000114155;0.393797448;0.052560124;0.0146;0.417336255;0.62390925;0.014454764;0
1620;0.000175432;9.79292E-05;0;0.000206772;0.000114155;0.433047973;0.051008534;0.0088;0.352447042;0.63205352;0.001337349;0
1621;0.000178535;7.91328E-05;0;0.000187974;0.000114155;0.440639638;0.053626843;0.0186;0.360603847;0.621291449;0.009992751;0
1622;0.000173469;6.96835E-05;0;0.000190324;0.000114155;0.391697626;0.059057409;0.0357;0.317628439;0.572425829;0.052679199;0
1623;0.000164477;6.95403E-05;0;0.000213821;0.000114155;0.293005976;0.0564391;0.0483;0.260043828;0.559433779;0.064631382;0
1624;0.000149085;7.90714E-05;0;0.00022322;0.000114155;0.181069294;0.05003879;0.0439;0.298149501;0.565735893;0.04300571;0.002139429
1625;0.000134817;0.000107031;0;0.00022322;0.000114155;0.069455661;0.044511249;0.042;0.335159484;0.60034904;0.012969161;0
1626;0.00012524;0.00014356;0;0.000164478;0.000114155;0.013083508;0.043735454;0.0588;0.375456538;0.627884429;0.000895919;0.004546286
1627;0.000141525;0.000160925;0;0.000117484;0.000114155;0;0.048293251;0.074;0.556854151;0.652802017;0.000264322;0
1628;0.000164169;0.00017289;0;8.8113E-05;0.000114155;0;0.051202483;0.0855;0.497930363;0.639809967;0.014435159;0
1629;0.00014435;0.000183321;0;5.8742E-05;0.000114155;0;0.053626843;0.091;0.297540784;0.598991662;0.029594027;0
1630;0.000123383;0.0001905;0;3.75949E-05;0.000114155;0;0.054984484;0.0959;0.362795228;0.604130308;0.024397757;0
1631;0.000123309;0.000195265;0;2.34968E-05;0.000114155;0;0.058960434;0.1053;0.374726077;0.596955594;0.012121684;0
1632;0.000126985;0.000199581;0;9.39872E-06;0.000114155;0;0.05886346;0.1084;0.227781836;0.554876866;0.001337349;0
1633;0.000113295;0.000203508;0;5.8742E-06;0.000114155;0;0.054790535;0.093;0.149135622;0.54159395;0.006984627;0
1634;0.000106883;0.000208232;0;2.34968E-06;0.000114155;0;0.051687355;0.074;0.11687363;0.529668412;0.039074813;0
1635;0.000100007;0.000213407;0;1.17484E-06;0.000114155;0;0.051105508;0.0621;0.110908206;0.522299787;0.047407918;0
1636;8.6843E-05;0.00021672;0;1.40981E-05;0.000114155;0;0.048390225;0.0727;0.109082055;0.517452007;0.032113099;0
1637;8.30679E-05;0.000219134;0;3.75949E-05;0.000114155;0;0.047226532;0.1225;0.158753348;0.520942408;0.009764499;0
1638;9.50091E-05;0.000221302;0;9.39872E-05;0.000114155;0;0.050426687;0.176;0.391404918;0.56030638;0.000821299;0
1639;0.000126129;0.00021488;0;0.0001821;0.000114155;0.024390244;0.05488751;0.1957;0.589116143;0.607717665;7.93302E-05;0
1640;0.000158568;0.000184098;0;0.000158603;0.000114155;0.108383137;0.060899922;0.1511;0.579620161;0.635640877;0.009465607;0
1641;0.000174209;0.000154195;0;0.000146855;0.000114155;0.224680989;0.0564391;0.098;0.547114682;0.632635253;0.021915224;0.001125429
1642;0.000184633;0.000119282;0;0.000164478;0.000114155;0.314973348;0.049553918;0.1258;0.474555637;0.624297072;0.01942738;0
1643;0.000186999;9.29591E-05;0;0.000187974;0.000114155;0.399773865;0.046256788;0.0959;0.423179937;0.613438045;0.010618752;0
1644;0.000188342;7.60444E-05;0;0.000206772;0.000114155;0.432563399;0.042183863;0.0746;0.370586803;0.597537328;0.001337349;0
1645;0.000187505;6.59406E-05;0;0.000187974;0.000114155;0.4312712;0.043638479;0.0703;0.336255174;0.595792127;0.004256795;0
1646;0.000181368;6.16864E-05;0;0.000190324;0.000114155;0.389920853;0.047517455;0.0771;0.296932067;0.566220671;0.026118836;0.032002286
1647;0.000173426;6.50202E-05;0;0.000213821;0.000114155;0.308027782;0.052366175;0.0973;0.238373509;0.550513865;0.031154399;0
1648;0.000159888;7.54104E-05;0;0.00022322;0.000114155;0.187530286;0.059251358;0.1317;0.232895057;0.559239868;0.021683091;0
1649;0.000147103;9.94222E-05;0;0.00022322;0.000114155;0.072524633;0.064197052;0.2065;0.286462138;0.573492341;0.006675303;0
1650;0.000135942;0.000140246;0;0.000164478;0.000114155;0.012760459;0.076706749;0.3669;0.406379352;0.613438045;0.000737371;0
1651;0.0001479;0.000159554;0;0.000117484;0.000114155;0;0.105799069;0.5004;0.5651327;0.651056816;5.37571E-06;0
1652;0.000168612;0.000170169;0;8.8113E-05;0.000114155;0;0.12897595;0.5062;0.452276601;0.638452589;0.005195201;0
1653;0.00014787;0.000179803;0;5.8742E-05;0.000114155;0;0.138188518;0.4683;0.359142927;0.60190033;0.014612236;0
1654;0.000125935;0.000189088;0;3.75949E-05;0.000114155;0;0.144200931;0.4669;0.378743609;0.596470816;0.014415573;0
1655;0.000123758;0.000197106;0;2.34968E-05;0.000114155;0;0.146916214;0.4771;0.393231069;0.59045957;0.008985877;0
1656;0.000126515;0.000203365;0;9.39872E-06;0.000114155;0;0.156322731;0.4727;0.278427076;0.54401784;0.001337349;0
